created_at,annotation_type,book_key,corpus_row,google_volume_id,canonical_isbn_13,isbn_13,isbn_10,title,author,concept_slug,concept_name,parent_slug,parent_name,strength,strength_label,notes
2026-05-16T08:35:04+00:00,manual,isbn13:9780134137162,42,62-9CgAAQBAJ,9780134137162,9780134137162,0134137167,Technical Analysis,"Charles D. Kirkpatrick II, Julie R. Dahlquist",backtesting_and_strategy_validation,Backtesting and Strategy Validation,strategy_systems_and_execution,"Strategy, Systems, and Execution",1.0,confirmed,"Ch. 22 covers system testing, data, optimization, and robustness; Ch. 23 extends to portfolio-system testing and Monte Carlo simulation for risk of ruin/drawdown resilience."
2026-05-16T08:35:21+00:00,manual,isbn13:9780134137162,42,62-9CgAAQBAJ,9780134137162,9780134137162,0134137167,Technical Analysis,"Charles D. Kirkpatrick II, Julie R. Dahlquist",stop_loss_and_exit_rules,Stop-Loss and Exit Rules,risk_management,Risk Management,1.0,confirmed,"Ch. 13 covers entry/exit stops, protective stops, trailing stops, time stops, money stops, stops after gaps, and false-breakout stops; Ch. 23 also includes exit strategies."
2026-05-16T08:35:39+00:00,manual,isbn13:9780134137162,42,62-9CgAAQBAJ,9780134137162,9780134137162,0134137167,Technical Analysis,"Charles D. Kirkpatrick II, Julie R. Dahlquist",position_sizing,Position Sizing,risk_management,Risk Management,1.0,confirmed,"Ch. 23 directly frames money management around trade size, contracts/shares/dollars, and says money management is also called position sizing, tied to stops, diversification, and execution."
2026-05-16T08:36:00+00:00,manual,isbn13:9780134137162,42,62-9CgAAQBAJ,9780134137162,9780134137162,0134137167,Technical Analysis,"Charles D. Kirkpatrick II, Julie R. Dahlquist",risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,1.0,confirmed,"Ch. 13 includes calculating a risk/return ratio for breakout trading; Ch. 23 covers reward-to-risk, risk definition, money-management risks, and risk-control methods."
2026-05-16T08:36:15+00:00,manual,isbn13:9780134137162,42,62-9CgAAQBAJ,9780134137162,9780134137162,0134137167,Technical Analysis,"Charles D. Kirkpatrick II, Julie R. Dahlquist",asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,0.5,weak,"Present but secondary. Ch. 5 covers cash markets, futures markets, options markets, and contract types; Ch. 21 discusses choosing between futures and stock markets."
2026-05-16T08:36:32+00:00,manual,isbn13:9780134137162,42,62-9CgAAQBAJ,9780134137162,9780134137162,0134137167,Technical Analysis,"Charles D. Kirkpatrick II, Julie R. Dahlquist",cognitive_biases,Cognitive Biases,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,0.5,weak,"Present through sentiment and behavioral-finance framing: Ch. 7 covers human bias, crowd behavior, contrary opinion, and sentiment indicators; Ch. 15 links behavioral finance to pattern recognition."
2026-05-16T09:11:31+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,margin_of_safety,Margin of Safety,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central concept. Chapter 6 is explicitly titled “Value Investing: The Importance of a Margin of Safety,” and the book frames value investing around buying below underlying value to protect against valuation error, bad luck, and uncertainty."
2026-05-16T09:12:04+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Centrally taught through Chapter 8, “The Art of Business Valuation,” covering present-value analysis, private-market value, liquidation value, and conservative appraisal of underlying business value."
2026-05-16T09:12:21+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,risk_return_tradeoff,Risk-Return Tradeoff,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapter 5/7 frame investing around risk aversion, loss avoidance, and requiring expected return to more than compensate for risk; the book explicitly says alternatives with risk are only superior if return fully compensates for that risk."
2026-05-16T09:13:04+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,process_oriented_decision_making,Process-Oriented Decision Making,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"The book repeatedly emphasizes disciplined value-investing process: know why an investment is undervalued, sell when the reason no longer applies, search for catalysts, and follow a repeatable research/evaluation process."
2026-05-16T09:13:17+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,emotional_discipline,Emotional Discipline,trading_psychology_and_behavioral_finance,Trading Psychology and Behavioral Finance,1.0,confirmed,"Chapter 6 teaches the patience and discipline required to wait for bargains, stand apart from the crowd, and avoid speculation; this is presented as a core difficulty of value investing."
2026-05-16T09:14:19+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,diversification,Diversification,portfolio_construction_and_asset_allocation,Portfolio Construction and Asset Allocation,1.0,confirmed,"Chapter 13 is identified as covering portfolio management, and the book explicitly advises investors to diversify holdings and hedge when financially attractive."
2026-05-16T09:14:33+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Present but mainly as a tool inside valuation and distressed-security analysis: balance sheets, liabilities, seniority, cash-flow distortions, off-balance-sheet assets/liabilities, and accounting manipulation are discussed."
2026-05-16T09:15:58+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"The book discusses private-market-value multiples, takeover multiples, price-to-earnings, price-to-book, and related valuation yardsticks, but usually as inputs to conservative valuation rather than as a standalone framework."
2026-05-16T09:16:17+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",0.5,weak,"ubstantial secondary coverage through junk bonds, financially distressed companies, bankruptcy, debt-service requirements, creditor priority, and reorganization analysis. Stronger as distressed-debt investing than as broad macro/credit-cycle education."
2026-05-16T09:16:37+00:00,manual,isbn13:9780887305108,436,1QpjAAAACAAJ,9780887305108,9780887305108,0887305105,Margin of Safety,Seth A. Klarman,execution_quality_and_trade_implementation,Execution Quality and Trade Implementation,strategy_systems_and_execution,"Strategy, Systems, and Execution",0.5,weak,"Chapter 13 discusses trading and selling decisions, liquidity, market depth, and why stop-loss orders can be flawed for value investors, but execution mechanics are not the book’s central teaching."
2026-05-16T09:24:34+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",financial_statement_analysis,Financial Statement Analysis,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage. Part V is entirely “Analysis of the Income Account,” covering income account analysis, extraordinary losses, misleading accounting artifices, depreciation, amortization, reserves, earnings records, capitalization structure, and sources of income. Part VI is “Balance-Sheet Analysis,” covering book value, current-asset value, liquidating value, and asset-value implications. Ch. XXXI–XLV."
2026-05-16T09:24:52+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",intrinsic_value_estimation,Intrinsic Value Estimation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central concept. Ch. I is explicitly “The Scope and Limitations of Security Analysis: The Concept of Intrinsic Value,” and Part VII later focuses on “Discrepancies Between Price and Value.” Ch. I and Ch. L–LI."
2026-05-16T09:25:10+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",valuation_multiples_and_relative_valuation,Valuation Multiples and Relative Valuation,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Direct chapter-level coverage. Ch. XXXIX is “Price-Earnings Ratio for Common Stocks,” Ch. XLI covers low-priced common stocks and sources of income, and Ch. XLIX is “Comparative Analysis of Companies in the Same Field.”"
2026-05-16T09:25:28+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",earnings_growth_and_profitability_drivers,"Earnings, Growth, and Profitability Drivers",fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central coverage through the analysis of earning power, income quality, past earnings records, rejected earnings records, depreciation/amortization charges, reserves, and capitalization structure. Ch. XXXI–XLI"
2026-05-16T09:25:43+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",asset_classes_and_financial_instruments,Asset Classes and Financial Instruments,market_foundations,Market Foundations,1.0,confirmed,"The book systematically covers bonds, preferred stocks, income bonds, guaranteed securities, convertible issues, senior securities with warrants, participating issues, common stocks, stock dividends, and stock-option warrants. Ch. V; Parts II–IV and VII."
2026-05-16T09:25:58+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",credit_debt_and_financial_crises,"Credit, Debt, and Financial Crises",macro_cycles_and_economic_context,"Macro, Cycles, and Economic Context",1.0,confirmed,"Strong central coverage of fixed-value investments, bond standards, railroad/public utility bonds, senior securities, guaranteed securities, protective covenants, and creditor remedies. This is mainly security-level credit/debt analysis rather than macro crisis theory. Part II and Part III."
2026-05-16T09:26:14+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",margin_of_safety,Margin of Safety,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,1.0,confirmed,"Central Graham-Dodd safety principle. The index explicitly lists “Margin of safety” across multiple sections, and the book repeatedly frames investment selection around safety of principal, adequate coverage, conservative valuation, and protection against adverse outcomes. Ch. VI–XI, Ch. XXVII, and later notes."
2026-05-16T09:26:28+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",risk_reward_and_expectancy,Risk-Reward and Expectancy,risk_management,Risk Management,0.5,weak,"Present through the distinction between investment and speculation, safety versus return, bond safety standards, and whether prospective profit compensates for risk. Important, but not formalized as a modern expectancy framework. Ch. IV, Ch. VI–XI, Introduction."
2026-05-16T09:26:45+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",business_quality_and_competitive_advantage,Business Quality and Competitive Advantage,fundamental_analysis_and_valuation,Fundamental Analysis and Valuation,0.5,weak,"Present through qualitative factors, management, sources of income, company comparison, and corporate structure analysis, but the book does not centrally teach modern “moat” or competitive-advantage analysis. Ch. II, Ch. XLI, Ch. XLVII–XLIX."
2026-05-16T09:26:56+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",market_participants_and_incentives,Market Participants and Incentives,market_foundations,Market Foundations,0.5,weak,"Discusses investors, speculators, bondholders, stockholders, investment banking houses, management, and the public, especially in relation to 1927–1933 market behavior and financing standards. Secondary to valuation/security analysis. Introduction, Ch. IV, Ch. XLIV, Ch. XLVII."
2026-05-16T09:27:08+00:00,manual,isbn13:9780071623551,435,bju_QwAACAAJ,9780071623551,9780071623551,0071623558,Security Analysis,"Benjamin Graham, David Le Fevre Dodd",price_formation_and_market_efficiency,Price Formation and Market Efficiency,market_foundations,Market Foundations,0.5,weak,"The book studies discrepancies between price and value and contrasts market analysis with security analysis, but it does not centrally teach modern market efficiency theory. Ch. L–LII."
